dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,1,0.035,0.046,0.2316,0.1735,0.6297,0.6322,4315864.0,14961,0,0,40,53,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,2,0.035,0.045,0.2240,0.1797,0.5921,0.5981,4463082.3,14961,0,0,40,53,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,3,0.035,0.044,0.2177,0.1677,0.5696,0.6782,4593173.4,14961,0,0,40,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,4,0.041,0.055,0.2755,0.2072,0.8128,0.8335,3628429.7,14961,0,0,40,53,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,0,0.048,0.152,7.5956,5.9885,32.8114,32.8114,1316533.8,601719,0,0,10048,90,1,0.056,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,1,0.034,0.155,7.7360,6.0421,31.0802,31.0802,1291463.9,601719,0,0,10048,90,1,0.054,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,2,0.037,0.153,7.6502,6.2299,33.6940,33.6940,1305983.1,601719,0,0,10048,90,1,0.057,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,3,0.029,0.209,10.4561,6.6114,24.3782,24.3782,955750.1,601719,0,0,10048,90,1,0.150,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,4,0.024,0.149,7.4366,6.4961,24.9195,24.9195,1343368.6,601719,0,0,10048,90,1,0.053,347880,62586
